ORDER,DOMAIN,CONSTRUCT,TOKEN,CONFIDENCE,SOURCE,DISTANCE
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,empathy_quotient,0,RDoC,0.505954657008468
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,interpersonal_reactivity_index_empathic_concern,0,RDoC,0.2875458760804044
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,interpersonal_reactivity_index_empathic_concern_subscale,0,RDoC,
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,other_component_attributional_style,0,RDoC,
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,other_component_attributional_style_questionnaire,0,RDoC,
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,perspective_taking,0,RDoC,0.7840578756280363
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,perspective_taking_subscale,0,RDoC,0.2861500435815516
39,AROUSAL_REGULATION,AROUSAL,arousal,1,RDoC,0.6540418636688533
39,AROUSAL_REGULATION,AROUSAL,affective_state,0,RDoC,0.43850187453164047
39,AROUSAL_REGULATION,AROUSAL,agitation,0,RDoC,0.38649634177674563
39,AROUSAL_REGULATION,AROUSAL,emotional_reactivity,0,RDoC,0.5659709964477924
39,AROUSAL_REGULATION,AROUSAL,eye_blink,0,RDoC,0.42919643101949556
39,AROUSAL_REGULATION,AROUSAL,motivated_behavior,0,RDoC,0.3488944560332392
39,AROUSAL_REGULATION,AROUSAL,motor_activity,0,RDoC,0.5279353046075707
39,AROUSAL_REGULATION,AROUSAL,sensory_reactivity,0,RDoC,0.32059089025036325
39,AROUSAL_REGULATION,AROUSAL,startle,0,RDoC,0.6290376748108756
39,AROUSAL_REGULATION,AROUSAL,waking,0,RDoC,0.5457359872780635
39,AROUSAL_REGULATION,AROUSAL,cognition,0,RDoC,0.23444039143118844
39,AROUSAL_REGULATION,AROUSAL,locomotor_activity,0,RDoC,0.5785374836804554
39,AROUSAL_REGULATION,AROUSAL,cardiac_preejection_period,0,RDoC,
39,AROUSAL_REGULATION,AROUSAL,electrodermal_responding,0,RDoC,0.16395554578246307
39,AROUSAL_REGULATION,AROUSAL,heart_rate_variability,0,RDoC,0.5633687554342454
39,AROUSAL_REGULATION,AROUSAL,hrv,0,RDoC,0.5409303561231859
39,AROUSAL_REGULATION,AROUSAL,psychomotor_vigilance,0,RDoC,0.31873287943061634
39,AROUSAL_REGULATION,AROUSAL,psychomotor_vigilance_task,0,RDoC,0.28417473736096355
39,AROUSAL_REGULATION,AROUSAL,pupillometry,0,RDoC,0.33176764540546244
39,AROUSAL_REGULATION,AROUSAL,adacl,0,RDoC,
39,AROUSAL_REGULATION,AROUSAL,poms_arousal,0,RDoC,
39,AROUSAL_REGULATION,AROUSAL,poms_arousal_subscale,0,RDoC,
39,AROUSAL_REGULATION,AROUSAL,selfassessment_mannequin,0,RDoC,0.19534031380227002
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,circadian,1,RDoC,0.631339661130291
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,circadian_rhythm,1,RDoC,0.6871493988913675
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,driveregulated_behavior,0,RDoC,
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,locomotor_activity,0,RDoC,0.3858567263866557
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,masking,0,RDoC,0.015559277384193937
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,neurobehavioral_function,0,RDoC,0.4251214131945832
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,sleeprated_behavior,0,RDoC,
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,sleepwake,0,RDoC,0.5113113707707283
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,waking_behavior,0,RDoC,0.22061824901843674
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,rhythm,0,RDoC,0.26735249666219585
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,dim_light_melatonin_onset,0,RDoC,0.35187974367622266
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,dlmo,0,RDoC,0.3578920636032099
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,longitudinal_actigraphy,0,RDoC,
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,phase_estimate,0,RDoC,0.32622112642157064
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,alertness,0,RDoC,0.37259438067231
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,alertness_mood,0,RDoC,0.3538436270197617
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,alertness_wellbeing,0,RDoC,
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,chronotype,0,RDoC,0.591603902489122
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,circadian_type,0,RDoC,0.4153219824506609
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,circadian_type_questionnaire,0,RDoC,
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,daily_regularity,0,RDoC,
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,daily_rhythmicity,0,RDoC,0.1594635262463402
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,diarybased_measure_daily_regularity,0,RDoC,
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,diarybased_measure_daily_rhythmicity,0,RDoC,
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,diurnal_preference,0,RDoC,0.35810566868729543
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,horneostberg,0,RDoC,0.43903032751961013
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,morningnesseveningness,0,RDoC,0.4920255239241772
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,morningnesseveningness_questionnaire,0,RDoC,0.4396734337151793
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,munich_chronotype,0,RDoC,
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,munich_chronotype_questionnaire,0,RDoC,0.46491159327586185
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,phase_preference,0,RDoC,0.513691038384364
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,sleepiness,0,RDoC,0.5292677728131513
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,sleepiness_mood,0,RDoC,0.41747929765253944
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,sleepiness_wellbeing,0,RDoC,
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,social_rhythm_metric,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleep,1,RDoC,0.6518974565261925
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,wakefulness,1,RDoC,0.5909512588026062
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,admixed_sleepwake_state,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,cosleeping,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,intermediate_sleepwake_state,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,motor_behavior_sleep,0,RDoC,0.32353651248207427
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,restactivity_pattern,0,RDoC,0.22057685685262185
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sensory_arousal_threshold,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sexspecific_sleep_behavior,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleep_deprivation,0,RDoC,0.4949810128931619
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleep_inertia,0,RDoC,0.44990485957308834
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleep_satiation,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleep_timing,0,RDoC,0.4185624030696288
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleep_variability,0,RDoC,0.45389541759689545
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleepdependent_neurobehavioral_function,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,finger_tapping,0,RDoC,0.1779186051926841
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,finger_tapping_motor_sequence,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,finger_tapping_motor_sequence_task,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,latency_persistent_sleep,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,multiple_sleep_latency,0,RDoC,0.466746655050863
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,multiple_sleep_latency_testing,0,RDoC,0.2505188359641576
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,nonrem_sleep_eeg_slow_wave_activity,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleep_onset,0,RDoC,0.6949420240366924
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleep_spindle,0,RDoC,0.46033556558808164
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,total_sleep_time,0,RDoC,0.7045042263698653
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,wake_time,0,RDoC,0.5638121652167289
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,wake_time_sleep_onset,0,RDoC,0.40871650304635754
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,alertness,0,RDoC,0.5036759231365182
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,dream_report,0,RDoC,0.3581090251411374
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,fatigue,0,RDoC,0.4049591811961688
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,insomnia_severity_index,0,RDoC,0.39448004429035366
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleep_quality,0,RDoC,0.6549637015258262
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleep_quantity,0,RDoC,0.3250668134790835
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleep_restoration,0,RDoC,0.28358709916839553
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleepiness,0,RDoC,0.6937356044935882
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,sleepmodulated_symptom,0,RDoC,
41,AROUSAL_REGULATION,SLEEP_WAKEFULNESS,specific_sleep_symptom,0,RDoC,
42,SENSORIMOTOR_SYSTEMS,ACTION_PLANNING_SELECTION,planning,1,RDoC,0.8179297249883831
42,SENSORIMOTOR_SYSTEMS,ACTION_PLANNING_SELECTION,selection,1,RDoC,0.7174819293322889
42,SENSORIMOTOR_SYSTEMS,ACTION_PLANNING_SELECTION,action,0,RDoC,0.8399967074284832
42,SENSORIMOTOR_SYSTEMS,ACTION_PLANNING_SELECTION,motor,0,RDoC,0.8379680561467576
42,SENSORIMOTOR_SYSTEMS,ACTION_PLANNING_SELECTION,motor_action,0,RDoC,0.7406708004595839
42,SENSORIMOTOR_SYSTEMS,ACTION_PLANNING_SELECTION,calculation,0,RDoC,0.5110532635630611
42,SENSORIMOTOR_SYSTEMS,ACTION_PLANNING_SELECTION,go_before_you_know,0,RDoC,
42,SENSORIMOTOR_SYSTEMS,ACTION_PLANNING_SELECTION,gobeforeyouknow,0,RDoC,
43,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_DYNAMICS,dynamic,1,RDoC,0.4709229444811531
43,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_DYNAMICS,sensorimotor_dynamic,1,RDoC,
43,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_DYNAMICS,hyposensitivity,0,RDoC,0.11179258159903438
43,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_DYNAMICS,action,0,RDoC,0.7156803369350048
43,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_DYNAMICS,motor,0,RDoC,0.7013268502686183
43,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_DYNAMICS,motor_action,0,RDoC,0.7118548780260459
43,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_DYNAMICS,sensorimotor_adaptation,0,RDoC,0.4247676767714208
43,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_DYNAMICS,sensorimotor_adaptation_task,0,RDoC,0.36994138720641834
43,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_DYNAMICS,sensory_motor_adaptation,0,RDoC,
43,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_DYNAMICS,sensory_motor_adaptation_task,0,RDoC,
44,SENSORIMOTOR_SYSTEMS,ACTION_INITIATION,initiation,1,RDoC,0.5045416822325505
44,SENSORIMOTOR_SYSTEMS,ACTION_INITIATION,psychomotor,0,RDoC,0.7113520486258483
44,SENSORIMOTOR_SYSTEMS,ACTION_INITIATION,psychomotor_retardation,0,RDoC,0.6627423280456267
44,SENSORIMOTOR_SYSTEMS,ACTION_INITIATION,retardation,0,RDoC,0.6675220123152408
44,SENSORIMOTOR_SYSTEMS,ACTION_INITIATION,motor_action,0,RDoC,0.3790961456042905
44,SENSORIMOTOR_SYSTEMS,ACTION_INITIATION,libets_temporal_judgement,0,RDoC,
44,SENSORIMOTOR_SYSTEMS,ACTION_INITIATION,temporal_judgment,0,RDoC,0.2726056436253055
44,SENSORIMOTOR_SYSTEMS,ACTION_INITIATION,apathy,0,RDoC,0.7058174387356282
44,SENSORIMOTOR_SYSTEMS,ACTION_INITIATION,lille_apathy_rating,0,RDoC,
44,SENSORIMOTOR_SYSTEMS,ACTION_INITIATION,lille_apathy_rating_scale,0,RDoC,0.48231149850387545
45,SENSORIMOTOR_SYSTEMS,ACTION_EXECUTION,execution,1,RDoC,0.6084755657777309
45,SENSORIMOTOR_SYSTEMS,ACTION_EXECUTION,psychomotor,0,RDoC,0.5329521851860601
45,SENSORIMOTOR_SYSTEMS,ACTION_EXECUTION,psychomotor_retardation,0,RDoC,0.38756078536523286
45,SENSORIMOTOR_SYSTEMS,ACTION_EXECUTION,retardation,0,RDoC,0.4892743664149042
45,SENSORIMOTOR_SYSTEMS,ACTION_EXECUTION,motor_action,0,RDoC,0.4902442738262125
45,SENSORIMOTOR_SYSTEMS,ACTION_EXECUTION,adaptation,0,RDoC,0.5318720877904564
45,SENSORIMOTOR_SYSTEMS,ACTION_EXECUTION,mep,0,RDoC,0.6272580468654501
45,SENSORIMOTOR_SYSTEMS,ACTION_EXECUTION,mep_latency,0,RDoC,0.4776983612157467
45,SENSORIMOTOR_SYSTEMS,ACTION_EXECUTION,motor_evoked_potential,0,RDoC,0.6842349896139731
45,SENSORIMOTOR_SYSTEMS,ACTION_EXECUTION,motor_evoked_potential_latency,0,RDoC,
46,SENSORIMOTOR_SYSTEMS,ACTION_INHIBITION_TERMINATION,termination,1,RDoC,0.39436237081250214
46,SENSORIMOTOR_SYSTEMS,ACTION_INHIBITION_TERMINATION,perseveration,0,RDoC,0.49844636131690656
46,SENSORIMOTOR_SYSTEMS,ACTION_INHIBITION_TERMINATION,inhibition,0,RDoC,0.7979344218242521
46,SENSORIMOTOR_SYSTEMS,ACTION_INHIBITION_TERMINATION,motor_action,0,RDoC,0.4528874172624615
46,SENSORIMOTOR_SYSTEMS,ACTION_INHIBITION_TERMINATION,response_inhibition,0,RDoC,0.8085643116951228
46,SENSORIMOTOR_SYSTEMS,ACTION_INHIBITION_TERMINATION,reaction_time,0,RDoC,0.684340243000211
46,SENSORIMOTOR_SYSTEMS,ACTION_INHIBITION_TERMINATION,stop_signal,0,RDoC,0.7830082124652757
46,SENSORIMOTOR_SYSTEMS,ACTION_INHIBITION_TERMINATION,stopsignal,0,RDoC,0.862767763749252
46,SENSORIMOTOR_SYSTEMS,ACTION_INHIBITION_TERMINATION,stopsignal_reaction_time,0,RDoC,0.6669947849273056
47,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_AGENCY_OWNERSHIP,ownership,1,RDoC,0.7160797603526091
47,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_AGENCY_OWNERSHIP,stereotype,0,RDoC,0.417332110946955
47,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_AGENCY_OWNERSHIP,agency,0,RDoC,0.7140859572626947
47,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_AGENCY_OWNERSHIP,sensorimotor,0,RDoC,0.5504970724940311
47,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_AGENCY_OWNERSHIP,move,0,RDoC,0.6177539748531821
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,stereotype,0,RDoC,0.19687395713193712
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,habit,0,RDoC,0.28590387095316383
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,sensorimotor,0,RDoC,0.31095214688859873
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,motor_control,0,RDoC,0.3966245670400099
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,resource,0,RDoC,0.1130950204782466
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,2_step,0,RDoC,0.207150643500277
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,2_step_task,0,RDoC,
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,2step,0,RDoC,0.44526372728849195
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,2step_task,0,RDoC,
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,two_step,0,RDoC,0.3166486550908949
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,two_step_task,0,RDoC,
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,twostep,0,RDoC,0.3958775958037497
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,twostep_task,0,RDoC,0.23254620939174475
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,rush_video,0,RDoC,0.2973913587208179
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,rush_video_based_tic_rating,0,RDoC,
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,rush_video_based_tic_rating_scale,0,RDoC,
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,tic,0,RDoC,0.4867381415819694
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,tic_rating,0,RDoC,0.1965170272973752
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,tic_rating_scale,0,RDoC,0.45540290832565633
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,tic_severity,0,RDoC,0.5770674425175127
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,tic_severity_scale,0,RDoC,0.44587738049560144
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,yale_global_tic_severity,0,RDoC,0.2320286845822166
48,SENSORIMOTOR_SYSTEMS,SENSORIMOTOR_HABIT,yale_global_tic_severity_scale,0,RDoC,0.5383804343348755
49,SENSORIMOTOR_SYSTEMS,INNATE_MOTOR_PATTERNS,innate,1,RDoC,0.7169936564352591
49,SENSORIMOTOR_SYSTEMS,INNATE_MOTOR_PATTERNS,innate_motor_pattern,1,RDoC,
49,SENSORIMOTOR_SYSTEMS,INNATE_MOTOR_PATTERNS,motor_pattern,1,RDoC,0.6393284506569785
49,SENSORIMOTOR_SYSTEMS,INNATE_MOTOR_PATTERNS,stereotype,0,RDoC,0.5679526419222067
49,SENSORIMOTOR_SYSTEMS,INNATE_MOTOR_PATTERNS,sensorimotor,0,RDoC,0.5754422086562325
